"kommune","parti","stemmer"
"0135 Råde","Pensjonistpartiet",23
"0135 Råde","Rød valgallianse",11
"0135 Råde","Kystpartiet",13
"0135 Råde","Kristent Samlingsparti",10
"0135 Råde","Abort-motstandernes liste",9
"0136 Rygge","Arbeiderpartiet",2598
"0136 Rygge","Fremskrittspartiet",2197
"0136 Rygge","Høyre",1330
"0136 Rygge","Kristelig Folkeparti",370
"0136 Rygge","Senterpartiet",278
"0136 Rygge","Sosialistisk Venstreparti",576
"0136 Rygge","Venstre",362
"0136 Rygge","Miljøpartiet de Grønne",9
"0136 Rygge","Norges Kommunistiske Parti",4
"0136 Rygge","Pensjonistpartiet",80
"0136 Rygge","Rød valgallianse",39
"0136 Rygge","Kystpartiet",18
"0136 Rygge","Kristent Samlingsparti",8
"0136 Rygge","Abort-motstandernes liste",6
"0136 Rygge","Demokratene i Norge",2
"0137 Våler (Østf.)","Arbeiderpartiet",563
"0137 Våler (Østf.)","Fremskrittspartiet",736
"0137 Våler (Østf.)","Høyre",315
"0137 Våler (Østf.)","Kristelig Folkeparti",148
"0137 Våler (Østf.)","Senterpartiet",231
"0137 Våler (Østf.)","Sosialistisk Venstreparti",134
"0137 Våler (Østf.)","Venstre",102
"0137 Våler (Østf.)","Miljøpartiet de Grønne",1
"0137 Våler (Østf.)","Pensjonistpartiet",19
"0137 Våler (Østf.)","Rød valgallianse",11
"0137 Våler (Østf.)","Kystpartiet",9
"0137 Våler (Østf.)","Kristent Samlingsparti",6
"0137 Våler (Østf.)","Abort-motstandernes liste",5
"0137 Våler (Østf.)","Demokratene i Norge",2
"0138 Hobøl","Arbeiderpartiet",741
"0138 Hobøl","Fremskrittspartiet",770
"0138 Hobøl","Høyre",294
"0138 Hobøl","Kristelig Folkeparti",218
"0138 Hobøl","Senterpartiet",236
"0138 Hobøl","Sosialistisk Venstreparti",151
"0138 Hobøl","Venstre",135
"0138 Hobøl","Miljøpartiet de Grønne",4
"0138 Hobøl","Pensjonistpartiet",13
"0138 Hobøl","Rød valgallianse",17
"0138 Hobøl","Kystpartiet",2
"0138 Hobøl","Kristent Samlingsparti",2
"0138 Hobøl","Abort-motstandernes liste",3
"0138 Hobøl","Demokratene i Norge",1
"0211 Vestby","Arbeiderpartiet",2241
"0211 Vestby","Fremskrittspartiet",1908
"0211 Vestby","Høyre",1350
"0211 Vestby","Kristelig Folkeparti",235
"0211 Vestby","Senterpartiet",397
"0211 Vestby","Sosialistisk Venstreparti",646
"0211 Vestby","Venstre",489
"0211 Vestby","Miljøpartiet de Grønne",23
"0211 Vestby","Pensjonistpartiet",54
"0211 Vestby","Rød valgallianse",67
"0211 Vestby","Kystpartiet",21
"0211 Vestby","Kristent Samlingsparti",3
"0211 Vestby","Abort-motstandernes liste",9
"0211 Vestby","Demokratene i Norge",8
"0211 Vestby","Andre",2
"0213 Ski","Arbeiderpartiet",5064
"0213 Ski","Fremskrittspartiet",3703
"0213 Ski","Høyre",2968
"0213 Ski","Kristelig Folkeparti",648
"0213 Ski","Senterpartiet",583
"0213 Ski","Sosialistisk Venstreparti",1307
"0213 Ski","Venstre",1030
"0213 Ski","Miljøpartiet de Grønne",21
"0213 Ski","Pensjonistpartiet",127
"0213 Ski","Rød valgallianse",126
"0213 Ski","Kystpartiet",27
"0213 Ski","Kristent Samlingsparti",15
"0213 Ski","Abort-motstandernes liste",5
"0213 Ski","Demokratene i Norge",7
"0213 Ski","Andre",4
"0214 Ås","Arbeiderpartiet",2317
"0214 Ås","Fremskrittspartiet",1571
"0214 Ås","Høyre",1170
"0214 Ås","Kristelig Folkeparti",388
"0214 Ås","Senterpartiet",824
"0214 Ås","Sosialistisk Venstreparti",895
"0214 Ås","Venstre",687
"0214 Ås","Miljøpartiet de Grønne",21
"0214 Ås","Pensjonistpartiet",22
"0214 Ås","Rød valgallianse",101
"0214 Ås","Kystpartiet",21
"0214 Ås","Kristent Samlingsparti",5
"0214 Ås","Abort-motstandernes liste",14
"0214 Ås","Demokratene i Norge",5
"0214 Ås","Andre",1
"0215 Frogn","Arbeiderpartiet",2264
"0215 Frogn","Fremskrittspartiet",1898
"0215 Frogn","Høyre",1909
"0215 Frogn","Kristelig Folkeparti",247
"0215 Frogn","Senterpartiet",245
"0215 Frogn","Sosialistisk Venstreparti",635
"0215 Frogn","Venstre",683
"0215 Frogn","Miljøpartiet de Grønne",9
"0215 Frogn","Pensjonistpartiet",101
"0215 Frogn","Rød valgallianse",41
"0215 Frogn","Kystpartiet",23
"0215 Frogn","Kristent Samlingsparti",4
"0215 Frogn","Abort-motstandernes liste",9
"0215 Frogn","Demokratene i Norge",5
"0215 Frogn","Andre",1
"0216 Nesodden","Arbeiderpartiet",2724
"0216 Nesodden","Fremskrittspartiet",1679
"0216 Nesodden","Høyre",1533
"0216 Nesodden","Kristelig Folkeparti",363
"0216 Nesodden","Senterpartiet",259
"0216 Nesodden","Sosialistisk Venstreparti",1551
"0216 Nesodden","Venstre",815
"0216 Nesodden","Miljøpartiet de Grønne",61
"0216 Nesodden","Pensjonistpartiet",40
"0216 Nesodden","Rød valgallianse",221
"0216 Nesodden","Kystpartiet",30
"0216 Nesodden","Kristent Samlingsparti",7
"0216 Nesodden","Abort-motstandernes liste",9
"0216 Nesodden","Demokratene i Norge",5
"0216 Nesodden","Andre",2
"0217 Oppegård","Arbeiderpartiet",3969
"0217 Oppegård","Fremskrittspartiet",3051
"0217 Oppegård","Høyre",3927
"0217 Oppegård","Kristelig Folkeparti",635
"0217 Oppegård","Senterpartiet",266
"0217 Oppegård","Sosialistisk Venstreparti",1085
"0217 Oppegård","Venstre",1235
"0217 Oppegård","Miljøpartiet de Grønne",26
"0217 Oppegård","Pensjonistpartiet",137
"0217 Oppegård","Rød valgallianse",90
"0217 Oppegård","Kystpartiet",17
"0217 Oppegård","Kristent Samlingsparti",10
"0217 Oppegård","Abort-motstandernes liste",12
"0217 Oppegård","Demokratene i Norge",7
"0217 Oppegård","Andre",4
"0219 Bærum","Arbeiderpartiet",14212
"0219 Bærum","Fremskrittspartiet",11945
"0219 Bærum","Høyre",19893
"0219 Bærum","Kristelig Folkeparti",1989
"0219 Bærum","Senterpartiet",967
"0219 Bærum","Sosialistisk Venstreparti",4477
"0219 Bærum","Venstre",7676
"0219 Bærum","Miljøpartiet de Grønne",131
"0219 Bærum","Pensjonistpartiet",367
"0219 Bærum","Rød valgallianse",450
"0219 Bærum","Kystpartiet",96
"0219 Bærum","Kristent Samlingsparti",28
"0219 Bærum","Abort-motstandernes liste",31
"0219 Bærum","Demokratene i Norge",24
"0219 Bærum","Andre",5
"0220 Asker","Arbeiderpartiet",6930
"0220 Asker","Fremskrittspartiet",6200
"0220 Asker","Høyre",8751
"0220 Asker","Kristelig Folkeparti",1132
"0220 Asker","Senterpartiet",568
"0220 Asker","Sosialistisk Venstreparti",2176
"0220 Asker","Venstre",3331
"0220 Asker","Miljøpartiet de Grønne",49
"0220 Asker","Pensjonistpartiet",194
"0220 Asker","Rød valgallianse",212
"0220 Asker","Kystpartiet",61
"0220 Asker","Kristent Samlingsparti",22
"0220 Asker","Abort-motstandernes liste",15
"0220 Asker","Demokratene i Norge",13
"0220 Asker","Andre",3
"0221 Aurskog-Høland","Arbeiderpartiet",3082
"0221 Aurskog-Høland","Fremskrittspartiet",1948
"0221 Aurskog-Høland","Høyre",579
"0221 Aurskog-Høland","Kristelig Folkeparti",475
"0221 Aurskog-Høland","Senterpartiet",929
"0221 Aurskog-Høland","Sosialistisk Venstreparti",388
"0221 Aurskog-Høland","Venstre",274
"0221 Aurskog-Høland","Miljøpartiet de Grønne",6
"0221 Aurskog-Høland","Pensjonistpartiet",18
"0221 Aurskog-Høland","Rød valgallianse",35
"0221 Aurskog-Høland","Kystpartiet",21
"0221 Aurskog-Høland","Kristent Samlingsparti",13
"0221 Aurskog-Høland","Abort-motstandernes liste",7
"0221 Aurskog-Høland","Demokratene i Norge",3
"0221 Aurskog-Høland","Andre",1
"0226 Sørum","Arbeiderpartiet",2725
"0226 Sørum","Fremskrittspartiet",1875
"0226 Sørum","Høyre",968
"0226 Sørum","Kristelig Folkeparti",405
"0226 Sørum","Senterpartiet",678
"0226 Sørum","Sosialistisk Venstreparti",584
"0226 Sørum","Venstre",311
"0226 Sørum","Miljøpartiet de Grønne",9
"0226 Sørum","Pensjonistpartiet",42
"0226 Sørum","Rød valgallianse",53
"0226 Sørum","Kystpartiet",19
"0226 Sørum","Kristent Samlingsparti",8
"0226 Sørum","Abort-motstandernes liste",4
"0226 Sørum","Demokratene i Norge",2
"0226 Sørum","Andre",1
"0227 Fet","Arbeiderpartiet",2111
"0227 Fet","Fremskrittspartiet",1438
"0227 Fet","Høyre",750
"0227 Fet","Kristelig Folkeparti",215
"0227 Fet","Senterpartiet",418
"0227 Fet","Sosialistisk Venstreparti",407
"0227 Fet","Venstre",257
"0227 Fet","Miljøpartiet de Grønne",9
"0227 Fet","Pensjonistpartiet",31
"0227 Fet","Rød valgallianse",42
"0227 Fet","Kystpartiet",10
"0227 Fet","Kristent Samlingsparti",4
"0227 Fet","Abort-motstandernes liste",3
"0227 Fet","Demokratene i Norge",2
"0228 Rælingen","Arbeiderpartiet",3374
"0228 Rælingen","Fremskrittspartiet",2189
"0228 Rælingen","Høyre",1176
"0228 Rælingen","Kristelig Folkeparti",379
"0228 Rælingen","Senterpartiet",223
"0228 Rælingen","Sosialistisk Venstreparti",685
"0228 Rælingen","Venstre",344
"0228 Rælingen","Miljøpartiet de Grønne",10
"0228 Rælingen","Pensjonistpartiet",90
"0228 Rælingen","Rød valgallianse",65
"0228 Rælingen","Kystpartiet",12
"0228 Rælingen","Kristent Samlingsparti",12
"0228 Rælingen","Abort-motstandernes liste",7
"0228 Rælingen","Demokratene i Norge",6
"0228 Rælingen","Andre",1
"0229 Enebakk","Arbeiderpartiet",1633
"0229 Enebakk","Fremskrittspartiet",1661
"0229 Enebakk","Høyre",673
"0229 Enebakk","Kristelig Folkeparti",295
"0229 Enebakk","Senterpartiet",335
"0229 Enebakk","Sosialistisk Venstreparti",415
"0229 Enebakk","Venstre",204
"0229 Enebakk","Miljøpartiet de Grønne",6
"0229 Enebakk","Pensjonistpartiet",24
"0229 Enebakk","Rød valgallianse",41
"0229 Enebakk","Kystpartiet",15
"0229 Enebakk","Kristent Samlingsparti",3
"0229 Enebakk","Abort-motstandernes liste",7
"0229 Enebakk","Demokratene i Norge",2
"0230 Lørenskog","Arbeiderpartiet",6566
"0230 Lørenskog","Fremskrittspartiet",4582
"0230 Lørenskog","Høyre",2883
"0230 Lørenskog","Kristelig Folkeparti",652
"0230 Lørenskog","Senterpartiet",314
"0230 Lørenskog","Sosialistisk Venstreparti",1463
"0230 Lørenskog","Venstre",859
"0230 Lørenskog","Miljøpartiet de Grønne",15
"0230 Lørenskog","Pensjonistpartiet",148
"0230 Lørenskog","Rød valgallianse",192
"0230 Lørenskog","Kystpartiet",30
"0230 Lørenskog","Kristent Samlingsparti",33
"0230 Lørenskog","Abort-motstandernes liste",19
"0230 Lørenskog","Demokratene i Norge",11
"0230 Lørenskog","Andre",1
"0231 Skedsmo","Arbeiderpartiet",8825
"0231 Skedsmo","Fremskrittspartiet",6036
"0231 Skedsmo","Høyre",3825
"0231 Skedsmo","Kristelig Folkeparti",888
"0231 Skedsmo","Senterpartiet",603
"0231 Skedsmo","Sosialistisk Venstreparti",1861
"0231 Skedsmo","Venstre",1127
"0231 Skedsmo","Miljøpartiet de Grønne",29
"0231 Skedsmo","Pensjonistpartiet",216
"0231 Skedsmo","Rød valgallianse",165
"0231 Skedsmo","Kystpartiet",34
"0231 Skedsmo","Kristent Samlingsparti",27
"0231 Skedsmo","Abort-motstandernes liste",23
"0231 Skedsmo","Demokratene i Norge",8
"0231 Skedsmo","Andre",1
"0233 Nittedal","Arbeiderpartiet",3826
"0233 Nittedal","Fremskrittspartiet",3181
"0233 Nittedal","Høyre",1724
"0233 Nittedal","Kristelig Folkeparti",363
"0233 Nittedal","Senterpartiet",404
"0233 Nittedal","Sosialistisk Venstreparti",962
"0233 Nittedal","Venstre",656
"0233 Nittedal","Miljøpartiet de Grønne",15
"0233 Nittedal","Pensjonistpartiet",116
"0233 Nittedal","Rød valgallianse",105
"0233 Nittedal","Kystpartiet",22
"0233 Nittedal","Kristent Samlingsparti",9
"0233 Nittedal","Abort-motstandernes liste",7
"0233 Nittedal","Demokratene i Norge",4
"0233 Nittedal","Andre",1
"0234 Gjerdrum","Arbeiderpartiet",920
"0234 Gjerdrum","Fremskrittspartiet",663
"0234 Gjerdrum","Høyre",484
"0234 Gjerdrum","Kristelig Folkeparti",197
"0234 Gjerdrum","Senterpartiet",235
"0234 Gjerdrum","Sosialistisk Venstreparti",176
"0234 Gjerdrum","Venstre",182
"0234 Gjerdrum","Pensjonistpartiet",16
"0234 Gjerdrum","Rød valgallianse",19
"0234 Gjerdrum","Kystpartiet",6
"0234 Gjerdrum","Kristent Samlingsparti",1
"0235 Ullensaker","Arbeiderpartiet",4354
"0235 Ullensaker","Fremskrittspartiet",4398
"0235 Ullensaker","Høyre",2003
"0235 Ullensaker","Kristelig Folkeparti",438
"0235 Ullensaker","Senterpartiet",743
"0235 Ullensaker","Sosialistisk Venstreparti",765
"0235 Ullensaker","Venstre",570
"0235 Ullensaker","Miljøpartiet de Grønne",14
"0235 Ullensaker","Pensjonistpartiet",152
"0235 Ullensaker","Rød valgallianse",71
"0235 Ullensaker","Kystpartiet",38
"0235 Ullensaker","Kristent Samlingsparti",9
"0235 Ullensaker","Abort-motstandernes liste",22
"0235 Ullensaker","Demokratene i Norge",7
"0235 Ullensaker","Andre",2
"0236 Nes (Ak.)","Arbeiderpartiet",4071
"0236 Nes (Ak.)","Fremskrittspartiet",2614
"0236 Nes (Ak.)","Høyre",876
"0236 Nes (Ak.)","Kristelig Folkeparti",413
"0236 Nes (Ak.)","Senterpartiet",1016
"0236 Nes (Ak.)","Sosialistisk Venstreparti",744
"0236 Nes (Ak.)","Venstre",379
"0236 Nes (Ak.)","Miljøpartiet de Grønne",6
"0236 Nes (Ak.)","Pensjonistpartiet",45
"0236 Nes (Ak.)","Rød valgallianse",57
"0236 Nes (Ak.)","Kystpartiet",20
"0236 Nes (Ak.)","Kristent Samlingsparti",13
"0236 Nes (Ak.)","Abort-motstandernes liste",26
"0236 Nes (Ak.)","Demokratene i Norge",10
"0236 Nes (Ak.)","Andre",5
"0237 Eidsvoll","Arbeiderpartiet",4059
"0237 Eidsvoll","Fremskrittspartiet",2914
"0237 Eidsvoll","Høyre",1082
"0237 Eidsvoll","Kristelig Folkeparti",406
"0237 Eidsvoll","Senterpartiet",737
"0237 Eidsvoll","Sosialistisk Venstreparti",867
"0237 Eidsvoll","Venstre",371
"0237 Eidsvoll","Miljøpartiet de Grønne",16
"0237 Eidsvoll","Pensjonistpartiet",124
"0237 Eidsvoll","Rød valgallianse",73
"0237 Eidsvoll","Kystpartiet",22
"0237 Eidsvoll","Kristent Samlingsparti",13
"0237 Eidsvoll","Abort-motstandernes liste",22
"0237 Eidsvoll","Demokratene i Norge",2
"0237 Eidsvoll","Andre",2
"0238 Nannestad","Arbeiderpartiet",1896
"0238 Nannestad","Fremskrittspartiet",1596
"0238 Nannestad","Høyre",563
"0238 Nannestad","Kristelig Folkeparti",284
"0238 Nannestad","Senterpartiet",444
"0238 Nannestad","Sosialistisk Venstreparti",350
"0238 Nannestad","Venstre",258
"0238 Nannestad","Miljøpartiet de Grønne",2
"0238 Nannestad","Pensjonistpartiet",28
"0238 Nannestad","Rød valgallianse",36
"0238 Nannestad","Kystpartiet",10
"0238 Nannestad","Kristent Samlingsparti",7
"0238 Nannestad","Abort-motstandernes liste",10
"0239 Hurdal","Arbeiderpartiet",539
"0239 Hurdal","Fremskrittspartiet",361
"0239 Hurdal","Høyre",94
"0239 Hurdal","Kristelig Folkeparti",165
"0239 Hurdal","Senterpartiet",140
"0239 Hurdal","Sosialistisk Venstreparti",116
"0239 Hurdal","Venstre",96
"0239 Hurdal","Miljøpartiet de Grønne",2
"0239 Hurdal","Pensjonistpartiet",10
"0239 Hurdal","Rød valgallianse",7
"0239 Hurdal","Kystpartiet",4
"0239 Hurdal","Kristent Samlingsparti",4
"0239 Hurdal","Abort-motstandernes liste",4
"0239 Hurdal","Demokratene i Norge",1
"0301 Oslo kommune","Arbeiderpartiet",97246
"0301 Oslo kommune","Fremskrittspartiet",53280
"0301 Oslo kommune","Høyre",61130
"0301 Oslo kommune","Kristelig Folkeparti",11168
"0301 Oslo kommune","Senterpartiet",3270
"0301 Oslo kommune","Sosialistisk Venstreparti",41434
"0301 Oslo kommune","Venstre",28639
"0301 Oslo kommune","Miljøpartiet de Grønne",668
"0301 Oslo kommune","Norges Kommunistiske Parti",141
"0301 Oslo kommune","Pensjonistpartiet",1346
"0301 Oslo kommune","Rød valgallianse",9277
"0301 Oslo kommune","Det Liberale Folkepartiet",104
"0301 Oslo kommune","Kystpartiet",551
"0301 Oslo kommune","Kristent Samlingsparti",117
"0301 Oslo kommune","Abort-motstandernes liste",215
"0301 Oslo kommune","Demokratene i Norge",248
"0402 Kongsvinger","Arbeiderpartiet",4515
"0402 Kongsvinger","Fremskrittspartiet",2298
"0402 Kongsvinger","Høyre",899
"0402 Kongsvinger","Kristelig Folkeparti",257
"0402 Kongsvinger","Senterpartiet",493
"0402 Kongsvinger","Sosialistisk Venstreparti",920
"0402 Kongsvinger","Venstre",283
"0402 Kongsvinger","Norges Kommunistiske Parti",9
"0402 Kongsvinger","Pensjonistpartiet",273
"0402 Kongsvinger","Rød valgallianse",46
"0402 Kongsvinger","Kystpartiet",16
"0402 Kongsvinger","Kristent Samlingsparti",12
"0402 Kongsvinger","Demokratene i Norge",2
"0403 Hamar","Arbeiderpartiet",7971
"0403 Hamar","Fremskrittspartiet",2369
"0403 Hamar","Høyre",2125
"0403 Hamar","Kristelig Folkeparti",651
"0403 Hamar","Senterpartiet",616
"0403 Hamar","Sosialistisk Venstreparti",1866
"0403 Hamar","Venstre",838
"0403 Hamar","Norges Kommunistiske Parti",13
"0403 Hamar","Pensjonistpartiet",412
"0403 Hamar","Rød valgallianse",120
"0403 Hamar","Kystpartiet",29
"0403 Hamar","Kristent Samlingsparti",11
