"kommune","parti","stemmer"
"0111 Hvaler","Senterpartiet",47
"0111 Hvaler","Sosialistisk Venstreparti",215
"0111 Hvaler","Venstre",42
"0111 Hvaler","Miljøpartiet de Grønne",11
"0111 Hvaler","Pensjonistpartiet",5
"0111 Hvaler","Fylkeslistene for miljø og solidaritet",2
"0113 Borge (-1993)","Arbeiderpartiet",3680
"0113 Borge (-1993)","Fremskrittspartiet",889
"0113 Borge (-1993)","Høyre",1158
"0113 Borge (-1993)","Kristelig Folkeparti",489
"0113 Borge (-1993)","Senterpartiet",354
"0113 Borge (-1993)","Sosialistisk Venstreparti",965
"0113 Borge (-1993)","Venstre",106
"0113 Borge (-1993)","Miljøpartiet de Grønne",36
"0113 Borge (-1993)","Pensjonistpartiet",8
"0113 Borge (-1993)","Det Liberale Folkepartiet",3
"0113 Borge (-1993)","Fylkeslistene for miljø og solidaritet",33
"0114 Varteig (-1991)","Arbeiderpartiet",554
"0114 Varteig (-1991)","Fremskrittspartiet",118
"0114 Varteig (-1991)","Høyre",176
"0114 Varteig (-1991)","Kristelig Folkeparti",206
"0114 Varteig (-1991)","Senterpartiet",164
"0114 Varteig (-1991)","Sosialistisk Venstreparti",107
"0114 Varteig (-1991)","Venstre",20
"0114 Varteig (-1991)","Miljøpartiet de Grønne",4
"0114 Varteig (-1991)","Pensjonistpartiet",1
"0114 Varteig (-1991)","Fylkeslistene for miljø og solidaritet",3
"0115 Skjeberg (-1991)","Arbeiderpartiet",4329
"0115 Skjeberg (-1991)","Fremskrittspartiet",1113
"0115 Skjeberg (-1991)","Høyre",1079
"0115 Skjeberg (-1991)","Kristelig Folkeparti",703
"0115 Skjeberg (-1991)","Senterpartiet",543
"0115 Skjeberg (-1991)","Sosialistisk Venstreparti",880
"0115 Skjeberg (-1991)","Venstre",101
"0115 Skjeberg (-1991)","Miljøpartiet de Grønne",29
"0115 Skjeberg (-1991)","Pensjonistpartiet",22
"0115 Skjeberg (-1991)","Det Liberale Folkepartiet",1
"0115 Skjeberg (-1991)","Fylkeslistene for miljø og solidaritet",39
"0118 Aremark","Arbeiderpartiet",382
"0118 Aremark","Fremskrittspartiet",68
"0118 Aremark","Høyre",128
"0118 Aremark","Kristelig Folkeparti",171
"0118 Aremark","Senterpartiet",165
"0118 Aremark","Sosialistisk Venstreparti",45
"0118 Aremark","Venstre",9
"0118 Aremark","Miljøpartiet de Grønne",7
"0118 Aremark","Pensjonistpartiet",2
"0119 Marker","Arbeiderpartiet",870
"0119 Marker","Fremskrittspartiet",171
"0119 Marker","Høyre",254
"0119 Marker","Kristelig Folkeparti",399
"0119 Marker","Senterpartiet",344
"0119 Marker","Sosialistisk Venstreparti",107
"0119 Marker","Venstre",18
"0119 Marker","Miljøpartiet de Grønne",9
"0119 Marker","Pensjonistpartiet",11
"0119 Marker","Fylkeslistene for miljø og solidaritet",2
"0121 Rømskog","Arbeiderpartiet",199
"0121 Rømskog","Fremskrittspartiet",30
"0121 Rømskog","Høyre",41
"0121 Rømskog","Kristelig Folkeparti",124
"0121 Rømskog","Senterpartiet",48
"0121 Rømskog","Sosialistisk Venstreparti",11
"0121 Rømskog","Venstre",3
"0121 Rømskog","Miljøpartiet de Grønne",2
"0121 Rømskog","Pensjonistpartiet",1
"0121 Rømskog","Fylkeslistene for miljø og solidaritet",1
"0122 Trøgstad","Arbeiderpartiet",821
"0122 Trøgstad","Fremskrittspartiet",498
"0122 Trøgstad","Høyre",433
"0122 Trøgstad","Kristelig Folkeparti",343
"0122 Trøgstad","Senterpartiet",606
"0122 Trøgstad","Sosialistisk Venstreparti",165
"0122 Trøgstad","Venstre",55
"0122 Trøgstad","Miljøpartiet de Grønne",4
"0122 Trøgstad","Pensjonistpartiet",24
"0122 Trøgstad","Det Liberale Folkepartiet",1
"0122 Trøgstad","Fylkeslistene for miljø og solidaritet",5
"0123 Spydeberg","Arbeiderpartiet",751
"0123 Spydeberg","Fremskrittspartiet",387
"0123 Spydeberg","Høyre",588
"0123 Spydeberg","Kristelig Folkeparti",216
"0123 Spydeberg","Senterpartiet",411
"0123 Spydeberg","Sosialistisk Venstreparti",208
"0123 Spydeberg","Venstre",60
"0123 Spydeberg","Miljøpartiet de Grønne",9
"0123 Spydeberg","Pensjonistpartiet",11
"0123 Spydeberg","Fylkeslistene for miljø og solidaritet",9
"0124 Askim","Arbeiderpartiet",2842
"0124 Askim","Fremskrittspartiet",1270
"0124 Askim","Høyre",1675
"0124 Askim","Kristelig Folkeparti",573
"0124 Askim","Senterpartiet",439
"0124 Askim","Sosialistisk Venstreparti",771
"0124 Askim","Venstre",170
"0124 Askim","Miljøpartiet de Grønne",43
"0124 Askim","Pensjonistpartiet",67
"0124 Askim","Fylkeslistene for miljø og solidaritet",31
"0125 Eidsberg","Arbeiderpartiet",1863
"0125 Eidsberg","Fremskrittspartiet",848
"0125 Eidsberg","Høyre",978
"0125 Eidsberg","Kristelig Folkeparti",699
"0125 Eidsberg","Senterpartiet",821
"0125 Eidsberg","Sosialistisk Venstreparti",429
"0125 Eidsberg","Venstre",136
"0125 Eidsberg","Miljøpartiet de Grønne",14
"0125 Eidsberg","Pensjonistpartiet",34
"0125 Eidsberg","Fylkeslistene for miljø og solidaritet",8
"0127 Skiptvet","Arbeiderpartiet",603
"0127 Skiptvet","Fremskrittspartiet",246
"0127 Skiptvet","Høyre",273
"0127 Skiptvet","Kristelig Folkeparti",237
"0127 Skiptvet","Senterpartiet",339
"0127 Skiptvet","Sosialistisk Venstreparti",124
"0127 Skiptvet","Venstre",48
"0127 Skiptvet","Miljøpartiet de Grønne",6
"0127 Skiptvet","Pensjonistpartiet",3
"0127 Skiptvet","Det Liberale Folkepartiet",1
"0127 Skiptvet","Fylkeslistene for miljø og solidaritet",14
"0128 Rakkestad","Arbeiderpartiet",1445
"0128 Rakkestad","Fremskrittspartiet",500
"0128 Rakkestad","Høyre",576
"0128 Rakkestad","Kristelig Folkeparti",765
"0128 Rakkestad","Senterpartiet",959
"0128 Rakkestad","Sosialistisk Venstreparti",204
"0128 Rakkestad","Venstre",63
"0128 Rakkestad","Miljøpartiet de Grønne",11
"0128 Rakkestad","Pensjonistpartiet",13
"0128 Rakkestad","Fylkeslistene for miljø og solidaritet",2
"0130 Tune (-1991)","Arbeiderpartiet",5845
"0130 Tune (-1991)","Fremskrittspartiet",1474
"0130 Tune (-1991)","Høyre",1903
"0130 Tune (-1991)","Kristelig Folkeparti",951
"0130 Tune (-1991)","Senterpartiet",343
"0130 Tune (-1991)","Sosialistisk Venstreparti",1084
"0130 Tune (-1991)","Venstre",209
"0130 Tune (-1991)","Miljøpartiet de Grønne",47
"0130 Tune (-1991)","Pensjonistpartiet",40
"0130 Tune (-1991)","Det Liberale Folkepartiet",3
"0130 Tune (-1991)","Fylkeslistene for miljø og solidaritet",80
"0131 Rolvsøy (1911-1993)","Arbeiderpartiet",1770
"0131 Rolvsøy (1911-1993)","Fremskrittspartiet",435
"0131 Rolvsøy (1911-1993)","Høyre",527
"0131 Rolvsøy (1911-1993)","Kristelig Folkeparti",324
"0131 Rolvsøy (1911-1993)","Senterpartiet",196
"0131 Rolvsøy (1911-1993)","Sosialistisk Venstreparti",397
"0131 Rolvsøy (1911-1993)","Venstre",45
"0131 Rolvsøy (1911-1993)","Miljøpartiet de Grønne",25
"0131 Rolvsøy (1911-1993)","Pensjonistpartiet",11
"0131 Rolvsøy (1911-1993)","Fylkeslistene for miljø og solidaritet",10
"0133 Kråkerøy (1908-1993)","Arbeiderpartiet",1973
"0133 Kråkerøy (1908-1993)","Fremskrittspartiet",610
"0133 Kråkerøy (1908-1993)","Høyre",1196
"0133 Kråkerøy (1908-1993)","Kristelig Folkeparti",379
"0133 Kråkerøy (1908-1993)","Senterpartiet",42
"0133 Kråkerøy (1908-1993)","Sosialistisk Venstreparti",667
"0133 Kråkerøy (1908-1993)","Venstre",144
"0133 Kråkerøy (1908-1993)","Miljøpartiet de Grønne",19
"0133 Kråkerøy (1908-1993)","Pensjonistpartiet",19
"0133 Kråkerøy (1908-1993)","Fylkeslistene for miljø og solidaritet",27
"0134 Onsøy (-1993)","Arbeiderpartiet",3012
"0134 Onsøy (-1993)","Fremskrittspartiet",1265
"0134 Onsøy (-1993)","Høyre",1894
"0134 Onsøy (-1993)","Kristelig Folkeparti",865
"0134 Onsøy (-1993)","Senterpartiet",357
"0134 Onsøy (-1993)","Sosialistisk Venstreparti",817
"0134 Onsøy (-1993)","Venstre",193
"0134 Onsøy (-1993)","Miljøpartiet de Grønne",24
"0134 Onsøy (-1993)","Pensjonistpartiet",20
"0134 Onsøy (-1993)","Det Liberale Folkepartiet",1
"0134 Onsøy (-1993)","Fylkeslistene for miljø og solidaritet",18
"0135 Råde","Arbeiderpartiet",1208
"0135 Råde","Fremskrittspartiet",681
"0135 Råde","Høyre",692
"0135 Råde","Kristelig Folkeparti",468
"0135 Råde","Senterpartiet",478
"0135 Råde","Sosialistisk Venstreparti",247
"0135 Råde","Venstre",43
"0135 Råde","Miljøpartiet de Grønne",12
"0135 Råde","Pensjonistpartiet",14
"0135 Råde","Det Liberale Folkepartiet",1
"0135 Råde","Fylkeslistene for miljø og solidaritet",7
"0136 Rygge","Arbeiderpartiet",2263
"0136 Rygge","Fremskrittspartiet",1362
"0136 Rygge","Høyre",1991
"0136 Rygge","Kristelig Folkeparti",412
"0136 Rygge","Senterpartiet",442
"0136 Rygge","Sosialistisk Venstreparti",739
"0136 Rygge","Venstre",145
"0136 Rygge","Miljøpartiet de Grønne",18
"0136 Rygge","Pensjonistpartiet",34
"0136 Rygge","Det Liberale Folkepartiet",5
"0136 Rygge","Fylkeslistene for miljø og solidaritet",42
"0137 Våler (Østf.)","Arbeiderpartiet",534
"0137 Våler (Østf.)","Fremskrittspartiet",479
"0137 Våler (Østf.)","Høyre",583
"0137 Våler (Østf.)","Kristelig Folkeparti",196
"0137 Våler (Østf.)","Senterpartiet",304
"0137 Våler (Østf.)","Sosialistisk Venstreparti",196
"0137 Våler (Østf.)","Venstre",44
"0137 Våler (Østf.)","Miljøpartiet de Grønne",4
"0137 Våler (Østf.)","Pensjonistpartiet",7
"0137 Våler (Østf.)","Fylkeslistene for miljø og solidaritet",7
"0138 Hobøl","Arbeiderpartiet",739
"0138 Hobøl","Fremskrittspartiet",333
"0138 Hobøl","Høyre",516
"0138 Hobøl","Kristelig Folkeparti",202
"0138 Hobøl","Senterpartiet",363
"0138 Hobøl","Sosialistisk Venstreparti",200
"0138 Hobøl","Venstre",45
"0138 Hobøl","Miljøpartiet de Grønne",9
"0138 Hobøl","Pensjonistpartiet",11
"0138 Hobøl","Fylkeslistene for miljø og solidaritet",5
"0211 Vestby","Arbeiderpartiet",1898
"0211 Vestby","Fremskrittspartiet",1175
"0211 Vestby","Høyre",1943
"0211 Vestby","Kristelig Folkeparti",242
"0211 Vestby","Senterpartiet",496
"0211 Vestby","Sosialistisk Venstreparti",558
"0211 Vestby","Venstre",153
"0211 Vestby","Miljøpartiet de Grønne",47
"0211 Vestby","Stopp Innvandringen",25
"0211 Vestby","Fylkeslistene for miljø og solidaritet",49
"0211 Vestby","Frie Folkevalgte",3
"0213 Ski","Arbeiderpartiet",3928
"0213 Ski","Fremskrittspartiet",2260
"0213 Ski","Høyre",4486
"0213 Ski","Kristelig Folkeparti",611
"0213 Ski","Senterpartiet",586
"0213 Ski","Sosialistisk Venstreparti",1543
"0213 Ski","Venstre",416
"0213 Ski","Miljøpartiet de Grønne",84
"0213 Ski","Det Liberale Folkepartiet",3
"0213 Ski","Stopp Innvandringen",61
"0213 Ski","Fylkeslistene for miljø og solidaritet",86
"0213 Ski","Frie Folkevalgte",3
"0214 Ås","Arbeiderpartiet",2039
"0214 Ås","Fremskrittspartiet",954
"0214 Ås","Høyre",1975
"0214 Ås","Kristelig Folkeparti",372
"0214 Ås","Senterpartiet",925
"0214 Ås","Sosialistisk Venstreparti",863
"0214 Ås","Venstre",286
"0214 Ås","Miljøpartiet de Grønne",48
"0214 Ås","Det Liberale Folkepartiet",3
"0214 Ås","Stopp Innvandringen",34
"0214 Ås","Fylkeslistene for miljø og solidaritet",68
"0214 Ås","Frie Folkevalgte",2
"0215 Frogn","Arbeiderpartiet",1578
"0215 Frogn","Fremskrittspartiet",1159
"0215 Frogn","Høyre",2102
"0215 Frogn","Kristelig Folkeparti",206
"0215 Frogn","Senterpartiet",353
"0215 Frogn","Sosialistisk Venstreparti",617
"0215 Frogn","Venstre",249
"0215 Frogn","Miljøpartiet de Grønne",22
"0215 Frogn","Det Liberale Folkepartiet",3
"0215 Frogn","Stopp Innvandringen",24
"0215 Frogn","Fylkeslistene for miljø og solidaritet",21
"0215 Frogn","Frie Folkevalgte",3
"0216 Nesodden","Arbeiderpartiet",2052
"0216 Nesodden","Fremskrittspartiet",1269
"0216 Nesodden","Høyre",2336
"0216 Nesodden","Kristelig Folkeparti",352
"0216 Nesodden","Senterpartiet",170
"0216 Nesodden","Sosialistisk Venstreparti",1241
"0216 Nesodden","Venstre",263
"0216 Nesodden","Miljøpartiet de Grønne",94
"0216 Nesodden","Det Liberale Folkepartiet",2
"0216 Nesodden","Stopp Innvandringen",33
"0216 Nesodden","Fylkeslistene for miljø og solidaritet",109
"0216 Nesodden","Frie Folkevalgte",3
"0217 Oppegård","Arbeiderpartiet",3176
"0217 Oppegård","Fremskrittspartiet",2118
"0217 Oppegård","Høyre",5177
"0217 Oppegård","Kristelig Folkeparti",552
"0217 Oppegård","Senterpartiet",185
"0217 Oppegård","Sosialistisk Venstreparti",1343
"0217 Oppegård","Venstre",381
"0217 Oppegård","Miljøpartiet de Grønne",65
"0217 Oppegård","Det Liberale Folkepartiet",5
"0217 Oppegård","Stopp Innvandringen",59
"0217 Oppegård","Fylkeslistene for miljø og solidaritet",53
"0217 Oppegård","Frie Folkevalgte",3
"0219 Bærum","Arbeiderpartiet",11196
"0219 Bærum","Fremskrittspartiet",8895
"0219 Bærum","Høyre",26639
"0219 Bærum","Kristelig Folkeparti",1939
"0219 Bærum","Senterpartiet",956
"0219 Bærum","Sosialistisk Venstreparti",5017
"0219 Bærum","Venstre",2194
"0219 Bærum","Miljøpartiet de Grønne",400
"0219 Bærum","Det Liberale Folkepartiet",48
"0219 Bærum","Stopp Innvandringen",313
"0219 Bærum","Fylkeslistene for miljø og solidaritet",410
"0219 Bærum","Frie Folkevalgte",14
"0220 Asker","Arbeiderpartiet",5420
"0220 Asker","Fremskrittspartiet",4205
"0220 Asker","Høyre",10928
"0220 Asker","Kristelig Folkeparti",1041
"0220 Asker","Senterpartiet",586
"0220 Asker","Sosialistisk Venstreparti",2367
"0220 Asker","Venstre",1153
"0220 Asker","Miljøpartiet de Grønne",154
"0220 Asker","Det Liberale Folkepartiet",7
"0220 Asker","Stopp Innvandringen",151
"0220 Asker","Fylkeslistene for miljø og solidaritet",169
"0220 Asker","Frie Folkevalgte",3
"0221 Aurskog-Høland","Arbeiderpartiet",3829
"0221 Aurskog-Høland","Fremskrittspartiet",934
"0221 Aurskog-Høland","Høyre",970
"0221 Aurskog-Høland","Kristelig Folkeparti",646
"0221 Aurskog-Høland","Senterpartiet",1084
"0221 Aurskog-Høland","Sosialistisk Venstreparti",577
"0221 Aurskog-Høland","Venstre",103
"0221 Aurskog-Høland","Miljøpartiet de Grønne",21
"0221 Aurskog-Høland","Stopp Innvandringen",30
"0221 Aurskog-Høland","Fylkeslistene for miljø og solidaritet",6
"0221 Aurskog-Høland","Frie Folkevalgte",1
"0226 Sørum","Arbeiderpartiet",2865
"0226 Sørum","Fremskrittspartiet",877
"0226 Sørum","Høyre",1409
"0226 Sørum","Kristelig Folkeparti",372
"0226 Sørum","Senterpartiet",809
"0226 Sørum","Sosialistisk Venstreparti",761
"0226 Sørum","Venstre",133
"0226 Sørum","Miljøpartiet de Grønne",32
"0226 Sørum","Det Liberale Folkepartiet",2
"0226 Sørum","Stopp Innvandringen",32
"0226 Sørum","Fylkeslistene for miljø og solidaritet",25
"0226 Sørum","Frie Folkevalgte",2
"0227 Fet","Arbeiderpartiet",2310
"0227 Fet","Fremskrittspartiet",785
"0227 Fet","Høyre",1125
"0227 Fet","Kristelig Folkeparti",241
"0227 Fet","Senterpartiet",356
"0227 Fet","Sosialistisk Venstreparti",530
"0227 Fet","Venstre",111
"0227 Fet","Miljøpartiet de Grønne",11
"0227 Fet","Det Liberale Folkepartiet",1
"0227 Fet","Stopp Innvandringen",28
"0227 Fet","Fylkeslistene for miljø og solidaritet",29
"0227 Fet","Frie Folkevalgte",2
"0228 Rælingen","Arbeiderpartiet",3261
"0228 Rælingen","Fremskrittspartiet",1248
"0228 Rælingen","Høyre",1931
"0228 Rælingen","Kristelig Folkeparti",363
"0228 Rælingen","Senterpartiet",245
"0228 Rælingen","Sosialistisk Venstreparti",1005
"0228 Rælingen","Venstre",156
"0228 Rælingen","Miljøpartiet de Grønne",38
"0228 Rælingen","Det Liberale Folkepartiet",1
"0228 Rælingen","Stopp Innvandringen",57
"0228 Rælingen","Fylkeslistene for miljø og solidaritet",39
"0229 Enebakk","Arbeiderpartiet",1572
"0229 Enebakk","Fremskrittspartiet",879
"0229 Enebakk","Høyre",1001
"0229 Enebakk","Kristelig Folkeparti",336
"0229 Enebakk","Senterpartiet",348
"0229 Enebakk","Sosialistisk Venstreparti",493
"0229 Enebakk","Venstre",131
"0229 Enebakk","Miljøpartiet de Grønne",19
"0229 Enebakk","Det Liberale Folkepartiet",1
"0229 Enebakk","Stopp Innvandringen",29
"0229 Enebakk","Fylkeslistene for miljø og solidaritet",18
"0229 Enebakk","Frie Folkevalgte",1
"0230 Lørenskog","Arbeiderpartiet",6109
"0230 Lørenskog","Fremskrittspartiet",2490
"0230 Lørenskog","Høyre",4065
"0230 Lørenskog","Kristelig Folkeparti",629
"0230 Lørenskog","Senterpartiet",383
"0230 Lørenskog","Sosialistisk Venstreparti",1953
"0230 Lørenskog","Venstre",393
"0230 Lørenskog","Miljøpartiet de Grønne",56
"0230 Lørenskog","Det Liberale Folkepartiet",9
"0230 Lørenskog","Stopp Innvandringen",90
"0230 Lørenskog","Fylkeslistene for miljø og solidaritet",110
"0230 Lørenskog","Frie Folkevalgte",2
"0231 Skedsmo","Arbeiderpartiet",8976
"0231 Skedsmo","Fremskrittspartiet",2949
"0231 Skedsmo","Høyre",5320
"0231 Skedsmo","Kristelig Folkeparti",853
"0231 Skedsmo","Senterpartiet",576
"0231 Skedsmo","Sosialistisk Venstreparti",2439
"0231 Skedsmo","Venstre",446
"0231 Skedsmo","Miljøpartiet de Grønne",89
"0231 Skedsmo","Det Liberale Folkepartiet",3
"0231 Skedsmo","Stopp Innvandringen",134
"0231 Skedsmo","Fylkeslistene for miljø og solidaritet",120
"0231 Skedsmo","Frie Folkevalgte",1
"0233 Nittedal","Arbeiderpartiet",3399
"0233 Nittedal","Fremskrittspartiet",1838
"0233 Nittedal","Høyre",2755
"0233 Nittedal","Kristelig Folkeparti",345
"0233 Nittedal","Senterpartiet",317
"0233 Nittedal","Sosialistisk Venstreparti",1069
"0233 Nittedal","Venstre",275
"0233 Nittedal","Miljøpartiet de Grønne",53
"0233 Nittedal","Det Liberale Folkepartiet",7
"0233 Nittedal","Stopp Innvandringen",76
"0233 Nittedal","Fylkeslistene for miljø og solidaritet",42
"0233 Nittedal","Frie Folkevalgte",3
"0234 Gjerdrum","Arbeiderpartiet",730
"0234 Gjerdrum","Fremskrittspartiet",360
"0234 Gjerdrum","Høyre",530
"0234 Gjerdrum","Kristelig Folkeparti",177
"0234 Gjerdrum","Senterpartiet",327
"0234 Gjerdrum","Sosialistisk Venstreparti",195
"0234 Gjerdrum","Venstre",32
"0234 Gjerdrum","Miljøpartiet de Grønne",8
"0234 Gjerdrum","Stopp Innvandringen",5
"0234 Gjerdrum","Fylkeslistene for miljø og solidaritet",8
"0235 Ullensaker","Arbeiderpartiet",4076
"0235 Ullensaker","Fremskrittspartiet",2011
"0235 Ullensaker","Høyre",2649
"0235 Ullensaker","Kristelig Folkeparti",473
"0235 Ullensaker","Senterpartiet",923
"0235 Ullensaker","Sosialistisk Venstreparti",1043
"0235 Ullensaker","Venstre",256
"0235 Ullensaker","Miljøpartiet de Grønne",46
"0235 Ullensaker","Det Liberale Folkepartiet",6
"0235 Ullensaker","Stopp Innvandringen",67
"0235 Ullensaker","Fylkeslistene for miljø og solidaritet",42
"0235 Ullensaker","Frie Folkevalgte",2
"0236 Nes (Ak.)","Arbeiderpartiet",4880
"0236 Nes (Ak.)","Fremskrittspartiet",1128
"0236 Nes (Ak.)","Høyre",1215
"0236 Nes (Ak.)","Kristelig Folkeparti",443
"0236 Nes (Ak.)","Senterpartiet",1108
"0236 Nes (Ak.)","Sosialistisk Venstreparti",991
"0236 Nes (Ak.)","Venstre",156
"0236 Nes (Ak.)","Miljøpartiet de Grønne",21
"0236 Nes (Ak.)","Det Liberale Folkepartiet",5
"0236 Nes (Ak.)","Stopp Innvandringen",33
"0236 Nes (Ak.)","Fylkeslistene for miljø og solidaritet",13
"0236 Nes (Ak.)","Frie Folkevalgte",3
"0237 Eidsvoll","Arbeiderpartiet",4774
"0237 Eidsvoll","Fremskrittspartiet",1416
"0237 Eidsvoll","Høyre",1620
"0237 Eidsvoll","Kristelig Folkeparti",526
"0237 Eidsvoll","Senterpartiet",806
"0237 Eidsvoll","Sosialistisk Venstreparti",1069
"0237 Eidsvoll","Venstre",177
"0237 Eidsvoll","Miljøpartiet de Grønne",24
"0237 Eidsvoll","Det Liberale Folkepartiet",7
"0237 Eidsvoll","Stopp Innvandringen",42
"0237 Eidsvoll","Fylkeslistene for miljø og solidaritet",31
"0237 Eidsvoll","Frie Folkevalgte",4
"0238 Nannestad","Arbeiderpartiet",2072
"0238 Nannestad","Fremskrittspartiet",751
"0238 Nannestad","Høyre",768
"0238 Nannestad","Kristelig Folkeparti",310
"0238 Nannestad","Senterpartiet",487
"0238 Nannestad","Sosialistisk Venstreparti",480
"0238 Nannestad","Venstre",93
"0238 Nannestad","Miljøpartiet de Grønne",18
"0238 Nannestad","Det Liberale Folkepartiet",3
"0238 Nannestad","Stopp Innvandringen",17
"0238 Nannestad","Fylkeslistene for miljø og solidaritet",12
"0238 Nannestad","Frie Folkevalgte",2
"0239 Hurdal","Arbeiderpartiet",722
"0239 Hurdal","Fremskrittspartiet",150
"0239 Hurdal","Høyre",196
"0239 Hurdal","Kristelig Folkeparti",200
"0239 Hurdal","Senterpartiet",161
"0239 Hurdal","Sosialistisk Venstreparti",141
"0239 Hurdal","Venstre",77
"0239 Hurdal","Miljøpartiet de Grønne",3
"0239 Hurdal","Stopp Innvandringen",2
"0239 Hurdal","Fylkeslistene for miljø og solidaritet",4
"0239 Hurdal","Frie Folkevalgte",2
"0301 Oslo kommune","Arbeiderpartiet",89414
"0301 Oslo kommune","Fremskrittspartiet",44920
"0301 Oslo kommune","Høyre",95679
"0301 Oslo kommune","Kristelig Folkeparti",11414
"0301 Oslo kommune","Senterpartiet",2189
"0301 Oslo kommune","Sosialistisk Venstreparti",34882
"0301 Oslo kommune","Venstre",7963
"0301 Oslo kommune","Miljøpartiet de Grønne",1727
"0301 Oslo kommune","Pensjonistpartiet",1770
"0301 Oslo kommune","Det Liberale Folkepartiet",110
"0301 Oslo kommune","Stopp Innvandringen",2636
"0301 Oslo kommune","Fylkeslistene for miljø og solidaritet",7543
"0301 Oslo kommune","Frie Folkevalgte",52
"0401 Hamar (-1991)","Arbeiderpartiet",5105
"0401 Hamar (-1991)","Fremskrittspartiet",866
"0401 Hamar (-1991)","Høyre",2371
"0401 Hamar (-1991)","Kristelig Folkeparti",525
"0401 Hamar (-1991)","Senterpartiet",249
"0401 Hamar (-1991)","Sosialistisk Venstreparti",1489
"0401 Hamar (-1991)","Venstre",257
"0401 Hamar (-1991)","Miljøpartiet de Grønne",52
"0401 Hamar (-1991)","Det Liberale Folkepartiet",5
"0401 Hamar (-1991)","Fylkeslistene for miljø og solidaritet",57
"0401 Hamar (-1991)","Frie Folkevalgte",2
"0402 Kongsvinger","Arbeiderpartiet",5901
"0402 Kongsvinger","Fremskrittspartiet",1273
"0402 Kongsvinger","Høyre",1386
"0402 Kongsvinger","Kristelig Folkeparti",340
"0402 Kongsvinger","Senterpartiet",601
"0402 Kongsvinger","Sosialistisk Venstreparti",1383
"0402 Kongsvinger","Venstre",166
"0402 Kongsvinger","Miljøpartiet de Grønne",29
"0402 Kongsvinger","Det Liberale Folkepartiet",5
"0402 Kongsvinger","Fylkeslistene for miljø og solidaritet",42
"0402 Kongsvinger","Frie Folkevalgte",7
"0412 Ringsaker","Arbeiderpartiet",10515
"0412 Ringsaker","Fremskrittspartiet",1319
"0412 Ringsaker","Høyre",2523
"0412 Ringsaker","Kristelig Folkeparti",754
"0412 Ringsaker","Senterpartiet",2070
"0412 Ringsaker","Sosialistisk Venstreparti",2139
"0412 Ringsaker","Venstre",252
"0412 Ringsaker","Miljøpartiet de Grønne",86
"0412 Ringsaker","Det Liberale Folkepartiet",1
"0412 Ringsaker","Fylkeslistene for miljø og solidaritet",50
"0412 Ringsaker","Frie Folkevalgte",7
"0414 Vang (-1991)","Arbeiderpartiet",3473
"0414 Vang (-1991)","Fremskrittspartiet",384
"0414 Vang (-1991)","Høyre",859
