"kommune","parti","stemmer"
"0215 Frogn","Tverrpolitisk kyst og distriktsparti",6
"0215 Frogn","Kystpartiet",46
"0215 Frogn","Kristent Samlingsparti",6
"0215 Frogn","Norsk Folkeparti",4
"0216 Nesodden","Arbeiderpartiet",1741
"0216 Nesodden","Fremskrittspartiet",1057
"0216 Nesodden","Høyre",2320
"0216 Nesodden","Kristelig Folkeparti",673
"0216 Nesodden","Senterpartiet",120
"0216 Nesodden","Sosialistisk Venstreparti",1837
"0216 Nesodden","Venstre",505
"0216 Nesodden","Miljøpartiet de Grønne",63
"0216 Nesodden","Norges Kommunistiske Parti",6
"0216 Nesodden","Pensjonistpartiet",62
"0216 Nesodden","Rød valgallianse",209
"0216 Nesodden","Fedrelandspartiet",12
"0216 Nesodden","Tverrpolitisk kyst og distriktsparti",13
"0216 Nesodden","Kystpartiet",40
"0216 Nesodden","Kristent Samlingsparti",15
"0216 Nesodden","Norsk Folkeparti",1
"0217 Oppegård","Arbeiderpartiet",2787
"0217 Oppegård","Fremskrittspartiet",1691
"0217 Oppegård","Høyre",5387
"0217 Oppegård","Kristelig Folkeparti",1128
"0217 Oppegård","Senterpartiet",159
"0217 Oppegård","Sosialistisk Venstreparti",1659
"0217 Oppegård","Venstre",618
"0217 Oppegård","Miljøpartiet de Grønne",20
"0217 Oppegård","Norges Kommunistiske Parti",1
"0217 Oppegård","Pensjonistpartiet",147
"0217 Oppegård","Rød valgallianse",92
"0217 Oppegård","Fedrelandspartiet",14
"0217 Oppegård","Tverrpolitisk kyst og distriktsparti",9
"0217 Oppegård","Kystpartiet",40
"0217 Oppegård","Kristent Samlingsparti",16
"0217 Oppegård","Norsk Folkeparti",20
"0219 Bærum","Arbeiderpartiet",9609
"0219 Bærum","Fremskrittspartiet",6655
"0219 Bærum","Høyre",27561
"0219 Bærum","Kristelig Folkeparti",3709
"0219 Bærum","Senterpartiet",664
"0219 Bærum","Sosialistisk Venstreparti",6519
"0219 Bærum","Venstre",3313
"0219 Bærum","Miljøpartiet de Grønne",175
"0219 Bærum","Norges Kommunistiske Parti",22
"0219 Bærum","Pensjonistpartiet",579
"0219 Bærum","Rød valgallianse",442
"0219 Bærum","Fedrelandspartiet",45
"0219 Bærum","Tverrpolitisk kyst og distriktsparti",35
"0219 Bærum","Kystpartiet",226
"0219 Bærum","Kristent Samlingsparti",42
"0219 Bærum","Norsk Folkeparti",22
"0220 Asker","Arbeiderpartiet",4694
"0220 Asker","Fremskrittspartiet",3537
"0220 Asker","Høyre",12167
"0220 Asker","Kristelig Folkeparti",2052
"0220 Asker","Senterpartiet",413
"0220 Asker","Sosialistisk Venstreparti",3197
"0220 Asker","Venstre",1557
"0220 Asker","Miljøpartiet de Grønne",84
"0220 Asker","Norges Kommunistiske Parti",13
"0220 Asker","Pensjonistpartiet",301
"0220 Asker","Rød valgallianse",178
"0220 Asker","Fedrelandspartiet",23
"0220 Asker","Tverrpolitisk kyst og distriktsparti",13
"0220 Asker","Kystpartiet",124
"0220 Asker","Kristent Samlingsparti",22
"0220 Asker","Norsk Folkeparti",12
"0221 Aurskog-Høland","Arbeiderpartiet",2557
"0221 Aurskog-Høland","Fremskrittspartiet",1085
"0221 Aurskog-Høland","Høyre",948
"0221 Aurskog-Høland","Kristelig Folkeparti",956
"0221 Aurskog-Høland","Senterpartiet",857
"0221 Aurskog-Høland","Sosialistisk Venstreparti",655
"0221 Aurskog-Høland","Venstre",117
"0221 Aurskog-Høland","Miljøpartiet de Grønne",3
"0221 Aurskog-Høland","Norges Kommunistiske Parti",4
"0221 Aurskog-Høland","Pensjonistpartiet",43
"0221 Aurskog-Høland","Rød valgallianse",24
"0221 Aurskog-Høland","Fedrelandspartiet",11
"0221 Aurskog-Høland","Tverrpolitisk kyst og distriktsparti",3
"0221 Aurskog-Høland","Kystpartiet",69
"0221 Aurskog-Høland","Kristent Samlingsparti",19
"0221 Aurskog-Høland","Norsk Folkeparti",14
"0226 Sørum","Arbeiderpartiet",2032
"0226 Sørum","Fremskrittspartiet",1127
"0226 Sørum","Høyre",1448
"0226 Sørum","Kristelig Folkeparti",747
"0226 Sørum","Senterpartiet",572
"0226 Sørum","Sosialistisk Venstreparti",984
"0226 Sørum","Venstre",169
"0226 Sørum","Miljøpartiet de Grønne",15
"0226 Sørum","Norges Kommunistiske Parti",4
"0226 Sørum","Pensjonistpartiet",51
"0226 Sørum","Rød valgallianse",31
"0226 Sørum","Fedrelandspartiet",7
"0226 Sørum","Tverrpolitisk kyst og distriktsparti",3
"0226 Sørum","Kystpartiet",49
"0226 Sørum","Kristent Samlingsparti",3
"0226 Sørum","Norsk Folkeparti",4
"0227 Fet","Arbeiderpartiet",1606
"0227 Fet","Fremskrittspartiet",866
"0227 Fet","Høyre",1226
"0227 Fet","Kristelig Folkeparti",474
"0227 Fet","Senterpartiet",247
"0227 Fet","Sosialistisk Venstreparti",663
"0227 Fet","Venstre",152
"0227 Fet","Miljøpartiet de Grønne",13
"0227 Fet","Norges Kommunistiske Parti",6
"0227 Fet","Pensjonistpartiet",38
"0227 Fet","Rød valgallianse",25
"0227 Fet","Fedrelandspartiet",6
"0227 Fet","Tverrpolitisk kyst og distriktsparti",5
"0227 Fet","Kystpartiet",32
"0227 Fet","Kristent Samlingsparti",6
"0227 Fet","Norsk Folkeparti",5
"0228 Rælingen","Arbeiderpartiet",2490
"0228 Rælingen","Fremskrittspartiet",1379
"0228 Rælingen","Høyre",1905
"0228 Rælingen","Kristelig Folkeparti",670
"0228 Rælingen","Senterpartiet",145
"0228 Rælingen","Sosialistisk Venstreparti",1133
"0228 Rælingen","Venstre",194
"0228 Rælingen","Miljøpartiet de Grønne",25
"0228 Rælingen","Norges Kommunistiske Parti",3
"0228 Rælingen","Pensjonistpartiet",84
"0228 Rælingen","Rød valgallianse",56
"0228 Rælingen","Fedrelandspartiet",9
"0228 Rælingen","Tverrpolitisk kyst og distriktsparti",6
"0228 Rælingen","Kystpartiet",40
"0228 Rælingen","Kristent Samlingsparti",7
"0228 Rælingen","Norsk Folkeparti",8
"0229 Enebakk","Arbeiderpartiet",1114
"0229 Enebakk","Fremskrittspartiet",1034
"0229 Enebakk","Høyre",1006
"0229 Enebakk","Kristelig Folkeparti",549
"0229 Enebakk","Senterpartiet",266
"0229 Enebakk","Sosialistisk Venstreparti",615
"0229 Enebakk","Venstre",128
"0229 Enebakk","Miljøpartiet de Grønne",9
"0229 Enebakk","Norges Kommunistiske Parti",3
"0229 Enebakk","Pensjonistpartiet",38
"0229 Enebakk","Rød valgallianse",35
"0229 Enebakk","Fedrelandspartiet",3
"0229 Enebakk","Tverrpolitisk kyst og distriktsparti",2
"0229 Enebakk","Kystpartiet",43
"0229 Enebakk","Kristent Samlingsparti",10
"0229 Enebakk","Norsk Folkeparti",3
"0230 Lørenskog","Arbeiderpartiet",5008
"0230 Lørenskog","Fremskrittspartiet",2902
"0230 Lørenskog","Høyre",4442
"0230 Lørenskog","Kristelig Folkeparti",1277
"0230 Lørenskog","Senterpartiet",231
"0230 Lørenskog","Sosialistisk Venstreparti",2220
"0230 Lørenskog","Venstre",521
"0230 Lørenskog","Miljøpartiet de Grønne",38
"0230 Lørenskog","Norges Kommunistiske Parti",9
"0230 Lørenskog","Pensjonistpartiet",143
"0230 Lørenskog","Rød valgallianse",109
"0230 Lørenskog","Fedrelandspartiet",16
"0230 Lørenskog","Tverrpolitisk kyst og distriktsparti",9
"0230 Lørenskog","Kystpartiet",77
"0230 Lørenskog","Kristent Samlingsparti",10
"0230 Lørenskog","Norsk Folkeparti",8
"0231 Skedsmo","Arbeiderpartiet",6928
"0231 Skedsmo","Fremskrittspartiet",3617
"0231 Skedsmo","Høyre",5608
"0231 Skedsmo","Kristelig Folkeparti",1648
"0231 Skedsmo","Senterpartiet",415
"0231 Skedsmo","Sosialistisk Venstreparti",2737
"0231 Skedsmo","Venstre",566
"0231 Skedsmo","Miljøpartiet de Grønne",40
"0231 Skedsmo","Norges Kommunistiske Parti",16
"0231 Skedsmo","Pensjonistpartiet",319
"0231 Skedsmo","Rød valgallianse",152
"0231 Skedsmo","Fedrelandspartiet",29
"0231 Skedsmo","Tverrpolitisk kyst og distriktsparti",2
"0231 Skedsmo","Kystpartiet",86
"0231 Skedsmo","Kristent Samlingsparti",22
"0231 Skedsmo","Norsk Folkeparti",12
"0233 Nittedal","Arbeiderpartiet",2788
"0233 Nittedal","Fremskrittspartiet",1823
"0233 Nittedal","Høyre",2768
"0233 Nittedal","Kristelig Folkeparti",768
"0233 Nittedal","Senterpartiet",309
"0233 Nittedal","Sosialistisk Venstreparti",1442
"0233 Nittedal","Venstre",415
"0233 Nittedal","Miljøpartiet de Grønne",22
"0233 Nittedal","Norges Kommunistiske Parti",6
"0233 Nittedal","Pensjonistpartiet",67
"0233 Nittedal","Rød valgallianse",81
"0233 Nittedal","Fedrelandspartiet",11
"0233 Nittedal","Tverrpolitisk kyst og distriktsparti",7
"0233 Nittedal","Kystpartiet",69
"0233 Nittedal","Kristent Samlingsparti",10
"0233 Nittedal","Norsk Folkeparti",4
"0234 Gjerdrum","Arbeiderpartiet",659
"0234 Gjerdrum","Fremskrittspartiet",371
"0234 Gjerdrum","Høyre",654
"0234 Gjerdrum","Kristelig Folkeparti",316
"0234 Gjerdrum","Senterpartiet",206
"0234 Gjerdrum","Sosialistisk Venstreparti",276
"0234 Gjerdrum","Venstre",85
"0234 Gjerdrum","Miljøpartiet de Grønne",5
"0234 Gjerdrum","Norges Kommunistiske Parti",1
"0234 Gjerdrum","Pensjonistpartiet",16
"0234 Gjerdrum","Rød valgallianse",13
"0234 Gjerdrum","Fedrelandspartiet",4
"0234 Gjerdrum","Kystpartiet",12
"0234 Gjerdrum","Kristent Samlingsparti",4
"0234 Gjerdrum","Norsk Folkeparti",1
"0235 Ullensaker","Arbeiderpartiet",3066
"0235 Ullensaker","Fremskrittspartiet",2351
"0235 Ullensaker","Høyre",3060
"0235 Ullensaker","Kristelig Folkeparti",861
"0235 Ullensaker","Senterpartiet",610
"0235 Ullensaker","Sosialistisk Venstreparti",1189
"0235 Ullensaker","Venstre",261
"0235 Ullensaker","Miljøpartiet de Grønne",16
"0235 Ullensaker","Norges Kommunistiske Parti",6
"0235 Ullensaker","Pensjonistpartiet",195
"0235 Ullensaker","Rød valgallianse",55
"0235 Ullensaker","Fedrelandspartiet",12
"0235 Ullensaker","Tverrpolitisk kyst og distriktsparti",6
"0235 Ullensaker","Kystpartiet",70
"0235 Ullensaker","Kristent Samlingsparti",10
"0235 Ullensaker","Norsk Folkeparti",10
"0236 Nes (Ak.)","Arbeiderpartiet",3178
"0236 Nes (Ak.)","Fremskrittspartiet",1373
"0236 Nes (Ak.)","Høyre",1420
"0236 Nes (Ak.)","Kristelig Folkeparti",840
"0236 Nes (Ak.)","Senterpartiet",862
"0236 Nes (Ak.)","Sosialistisk Venstreparti",1128
"0236 Nes (Ak.)","Venstre",210
"0236 Nes (Ak.)","Miljøpartiet de Grønne",13
"0236 Nes (Ak.)","Norges Kommunistiske Parti",4
"0236 Nes (Ak.)","Pensjonistpartiet",76
"0236 Nes (Ak.)","Rød valgallianse",34
"0236 Nes (Ak.)","Fedrelandspartiet",13
"0236 Nes (Ak.)","Tverrpolitisk kyst og distriktsparti",7
"0236 Nes (Ak.)","Kystpartiet",62
"0236 Nes (Ak.)","Kristent Samlingsparti",22
"0236 Nes (Ak.)","Norsk Folkeparti",14
"0237 Eidsvoll","Arbeiderpartiet",3283
"0237 Eidsvoll","Fremskrittspartiet",1636
"0237 Eidsvoll","Høyre",1803
"0237 Eidsvoll","Kristelig Folkeparti",904
"0237 Eidsvoll","Senterpartiet",535
"0237 Eidsvoll","Sosialistisk Venstreparti",1199
"0237 Eidsvoll","Venstre",212
"0237 Eidsvoll","Miljøpartiet de Grønne",14
"0237 Eidsvoll","Norges Kommunistiske Parti",2
"0237 Eidsvoll","Pensjonistpartiet",71
"0237 Eidsvoll","Rød valgallianse",48
"0237 Eidsvoll","Fedrelandspartiet",17
"0237 Eidsvoll","Tverrpolitisk kyst og distriktsparti",7
"0237 Eidsvoll","Kystpartiet",72
"0237 Eidsvoll","Kristent Samlingsparti",22
"0237 Eidsvoll","Norsk Folkeparti",13
"0238 Nannestad","Arbeiderpartiet",1474
"0238 Nannestad","Fremskrittspartiet",858
"0238 Nannestad","Høyre",882
"0238 Nannestad","Kristelig Folkeparti",539
"0238 Nannestad","Senterpartiet",409
