"kommune","parti","stemmer"
"0124 Askim","Senterpartiet",1004
"0124 Askim","Sosialistisk Venstreparti",481
"0124 Askim","Venstre",231
"0124 Askim","Miljøpartiet de Grønne",13
"0124 Askim","Pensjonistpartiet",113
"0124 Askim","Rød valgallianse",38
"0124 Askim","Det Liberale Folkepartiet",2
"0124 Askim","Fedrelandspartiet",20
"0124 Askim","Stopp Innvandringen",24
"0124 Askim","Samlingspartiet (Ny Fremtid)",31
"0125 Eidsberg","Arbeiderpartiet",1681
"0125 Eidsberg","Fremskrittspartiet",343
"0125 Eidsberg","Høyre",637
"0125 Eidsberg","Kristelig Folkeparti",520
"0125 Eidsberg","Senterpartiet",1430
"0125 Eidsberg","Sosialistisk Venstreparti",273
"0125 Eidsberg","Venstre",115
"0125 Eidsberg","Miljøpartiet de Grønne",4
"0125 Eidsberg","Pensjonistpartiet",64
"0125 Eidsberg","Rød valgallianse",15
"0125 Eidsberg","Det Liberale Folkepartiet",2
"0125 Eidsberg","Fedrelandspartiet",4
"0125 Eidsberg","Stopp Innvandringen",16
"0125 Eidsberg","Samlingspartiet (Ny Fremtid)",22
"0127 Skiptvet","Arbeiderpartiet",509
"0127 Skiptvet","Fremskrittspartiet",95
"0127 Skiptvet","Høyre",153
"0127 Skiptvet","Kristelig Folkeparti",190
"0127 Skiptvet","Senterpartiet",656
"0127 Skiptvet","Sosialistisk Venstreparti",84
"0127 Skiptvet","Venstre",28
"0127 Skiptvet","Miljøpartiet de Grønne",2
"0127 Skiptvet","Pensjonistpartiet",10
"0127 Skiptvet","Rød valgallianse",6
"0127 Skiptvet","Fedrelandspartiet",8
"0127 Skiptvet","Stopp Innvandringen",9
"0127 Skiptvet","Samlingspartiet (Ny Fremtid)",11
"0128 Rakkestad","Arbeiderpartiet",1217
"0128 Rakkestad","Fremskrittspartiet",170
"0128 Rakkestad","Høyre",365
"0128 Rakkestad","Kristelig Folkeparti",626
"0128 Rakkestad","Senterpartiet",1450
"0128 Rakkestad","Sosialistisk Venstreparti",175
"0128 Rakkestad","Venstre",86
"0128 Rakkestad","Miljøpartiet de Grønne",1
"0128 Rakkestad","Pensjonistpartiet",36
"0128 Rakkestad","Rød valgallianse",3
"0128 Rakkestad","Det Liberale Folkepartiet",1
"0128 Rakkestad","Fedrelandspartiet",10
"0128 Rakkestad","Stopp Innvandringen",6
"0128 Rakkestad","Samlingspartiet (Ny Fremtid)",37
"0131 Rolvsøy (1911-1993)","Arbeiderpartiet",1703
"0131 Rolvsøy (1911-1993)","Fremskrittspartiet",256
"0131 Rolvsøy (1911-1993)","Høyre",296
"0131 Rolvsøy (1911-1993)","Kristelig Folkeparti",285
"0131 Rolvsøy (1911-1993)","Senterpartiet",468
"0131 Rolvsøy (1911-1993)","Sosialistisk Venstreparti",263
"0131 Rolvsøy (1911-1993)","Venstre",73
"0131 Rolvsøy (1911-1993)","Miljøpartiet de Grønne",3
"0131 Rolvsøy (1911-1993)","Pensjonistpartiet",51
"0131 Rolvsøy (1911-1993)","Rød valgallianse",20
"0131 Rolvsøy (1911-1993)","Fedrelandspartiet",7
"0131 Rolvsøy (1911-1993)","Stopp Innvandringen",7
"0131 Rolvsøy (1911-1993)","Samlingspartiet (Ny Fremtid)",20
"0133 Kråkerøy (1908-1993)","Arbeiderpartiet",2006
"0133 Kråkerøy (1908-1993)","Fremskrittspartiet",296
"0133 Kråkerøy (1908-1993)","Høyre",760
"0133 Kråkerøy (1908-1993)","Kristelig Folkeparti",370
"0133 Kråkerøy (1908-1993)","Senterpartiet",315
"0133 Kråkerøy (1908-1993)","Sosialistisk Venstreparti",457
"0133 Kråkerøy (1908-1993)","Venstre",268
"0133 Kråkerøy (1908-1993)","Miljøpartiet de Grønne",15
"0133 Kråkerøy (1908-1993)","Pensjonistpartiet",59
"0133 Kråkerøy (1908-1993)","Rød valgallianse",19
"0133 Kråkerøy (1908-1993)","Det Liberale Folkepartiet",3
"0133 Kråkerøy (1908-1993)","Fedrelandspartiet",3
"0133 Kråkerøy (1908-1993)","Stopp Innvandringen",18
"0133 Kråkerøy (1908-1993)","Samlingspartiet (Ny Fremtid)",22
"0134 Onsøy (-1993)","Arbeiderpartiet",2869
"0134 Onsøy (-1993)","Fremskrittspartiet",629
"0134 Onsøy (-1993)","Høyre",1095
"0134 Onsøy (-1993)","Kristelig Folkeparti",831
"0134 Onsøy (-1993)","Senterpartiet",1000
"0134 Onsøy (-1993)","Sosialistisk Venstreparti",505
"0134 Onsøy (-1993)","Venstre",310
"0134 Onsøy (-1993)","Miljøpartiet de Grønne",24
"0134 Onsøy (-1993)","Pensjonistpartiet",76
"0134 Onsøy (-1993)","Rød valgallianse",24
"0134 Onsøy (-1993)","Det Liberale Folkepartiet",2
"0134 Onsøy (-1993)","Fedrelandspartiet",19
"0134 Onsøy (-1993)","Stopp Innvandringen",19
"0134 Onsøy (-1993)","Samlingspartiet (Ny Fremtid)",55
"0135 Råde","Arbeiderpartiet",1260
"0135 Råde","Fremskrittspartiet",295
"0135 Råde","Høyre",466
"0135 Råde","Kristelig Folkeparti",398
"0135 Råde","Senterpartiet",761
"0135 Råde","Sosialistisk Venstreparti",119
"0135 Råde","Venstre",54
"0135 Råde","Miljøpartiet de Grønne",5
"0135 Råde","Pensjonistpartiet",51
"0135 Råde","Rød valgallianse",10
"0135 Råde","Fedrelandspartiet",9
"0135 Råde","Stopp Innvandringen",7
"0135 Råde","Samlingspartiet (Ny Fremtid)",43
"0136 Rygge","Arbeiderpartiet",2741
"0136 Rygge","Fremskrittspartiet",599
"0136 Rygge","Høyre",1428
"0136 Rygge","Kristelig Folkeparti",371
"0136 Rygge","Senterpartiet",836
"0136 Rygge","Sosialistisk Venstreparti",379
"0136 Rygge","Venstre",167
"0136 Rygge","Miljøpartiet de Grønne",15
"0136 Rygge","Pensjonistpartiet",248
"0136 Rygge","Rød valgallianse",39
"0136 Rygge","Fedrelandspartiet",17
"0136 Rygge","Stopp Innvandringen",16
"0136 Rygge","Samlingspartiet (Ny Fremtid)",37
"0137 Våler (Østf.)","Arbeiderpartiet",666
"0137 Våler (Østf.)","Fremskrittspartiet",200
"0137 Våler (Østf.)","Høyre",375
"0137 Våler (Østf.)","Kristelig Folkeparti",174
"0137 Våler (Østf.)","Senterpartiet",593
"0137 Våler (Østf.)","Sosialistisk Venstreparti",121
"0137 Våler (Østf.)","Venstre",43
"0137 Våler (Østf.)","Miljøpartiet de Grønne",4
"0137 Våler (Østf.)","Pensjonistpartiet",29
"0137 Våler (Østf.)","Rød valgallianse",5
"0137 Våler (Østf.)","Det Liberale Folkepartiet",1
"0137 Våler (Østf.)","Fedrelandspartiet",12
"0137 Våler (Østf.)","Stopp Innvandringen",7
"0137 Våler (Østf.)","Samlingspartiet (Ny Fremtid)",12
"0138 Hobøl","Arbeiderpartiet",818
"0138 Hobøl","Fremskrittspartiet",155
"0138 Hobøl","Høyre",306
"0138 Hobøl","Kristelig Folkeparti",194
"0138 Hobøl","Senterpartiet",574
"0138 Hobøl","Sosialistisk Venstreparti",130
"0138 Hobøl","Venstre",56
"0138 Hobøl","Miljøpartiet de Grønne",1
"0138 Hobøl","Pensjonistpartiet",17
"0138 Hobøl","Rød valgallianse",11
"0138 Hobøl","Det Liberale Folkepartiet",2
"0138 Hobøl","Fedrelandspartiet",3
"0138 Hobøl","Stopp Innvandringen",5
"0138 Hobøl","Samlingspartiet (Ny Fremtid)",9
"0211 Vestby","Arbeiderpartiet",2261
"0211 Vestby","Fremskrittspartiet",538
"0211 Vestby","Høyre",1449
"0211 Vestby","Kristelig Folkeparti",221
"0211 Vestby","Senterpartiet",919
"0211 Vestby","Sosialistisk Venstreparti",367
"0211 Vestby","Venstre",170
"0211 Vestby","Miljøpartiet de Grønne",11
"0211 Vestby","Pensjonistpartiet",74
"0211 Vestby","Rød valgallianse",52
"0211 Vestby","Det Liberale Folkepartiet",2
"0211 Vestby","Fedrelandspartiet",21
"0211 Vestby","Naturlovpartiet",9
"0211 Vestby","Samlingspartiet (Ny Fremtid)",50
"0213 Ski","Arbeiderpartiet",4850
"0213 Ski","Fremskrittspartiet",1083
"0213 Ski","Høyre",3312
"0213 Ski","Kristelig Folkeparti",539
"0213 Ski","Senterpartiet",1396
"0213 Ski","Sosialistisk Venstreparti",961
"0213 Ski","Venstre",440
"0213 Ski","Miljøpartiet de Grønne",32
"0213 Ski","Pensjonistpartiet",221
"0213 Ski","Rød valgallianse",109
"0213 Ski","Det Liberale Folkepartiet",6
"0213 Ski","Fedrelandspartiet",96
"0213 Ski","Naturlovpartiet",14
"0213 Ski","Samlingspartiet (Ny Fremtid)",70
"0214 Ås","Arbeiderpartiet",2325
"0214 Ås","Fremskrittspartiet",432
"0214 Ås","Høyre",1456
"0214 Ås","Kristelig Folkeparti",331
"0214 Ås","Senterpartiet",1493
"0214 Ås","Sosialistisk Venstreparti",580
"0214 Ås","Venstre",295
"0214 Ås","Miljøpartiet de Grønne",15
"0214 Ås","Pensjonistpartiet",49
"0214 Ås","Rød valgallianse",67
"0214 Ås","Det Liberale Folkepartiet",4
"0214 Ås","Fedrelandspartiet",38
"0214 Ås","Naturlovpartiet",8
"0214 Ås","Samlingspartiet (Ny Fremtid)",19
"0215 Frogn","Arbeiderpartiet",2200
"0215 Frogn","Fremskrittspartiet",569
"0215 Frogn","Høyre",1834
"0215 Frogn","Kristelig Folkeparti",182
"0215 Frogn","Senterpartiet",685
"0215 Frogn","Sosialistisk Venstreparti",371
"0215 Frogn","Venstre",339
"0215 Frogn","Miljøpartiet de Grønne",20
"0215 Frogn","Pensjonistpartiet",83
"0215 Frogn","Rød valgallianse",39
"0215 Frogn","Det Liberale Folkepartiet",4
"0215 Frogn","Fedrelandspartiet",18
"0215 Frogn","Naturlovpartiet",15
"0215 Frogn","Samlingspartiet (Ny Fremtid)",46
"0216 Nesodden","Arbeiderpartiet",2684
"0216 Nesodden","Fremskrittspartiet",594
"0216 Nesodden","Høyre",1752
"0216 Nesodden","Kristelig Folkeparti",322
"0216 Nesodden","Senterpartiet",612
"0216 Nesodden","Sosialistisk Venstreparti",848
"0216 Nesodden","Venstre",332
"0216 Nesodden","Miljøpartiet de Grønne",86
"0216 Nesodden","Pensjonistpartiet",70
"0216 Nesodden","Rød valgallianse",173
"0216 Nesodden","Det Liberale Folkepartiet",4
"0216 Nesodden","Fedrelandspartiet",36
"0216 Nesodden","Naturlovpartiet",10
"0216 Nesodden","Samlingspartiet (Ny Fremtid)",24
"0217 Oppegård","Arbeiderpartiet",4394
"0217 Oppegård","Fremskrittspartiet",1018
"0217 Oppegård","Høyre",4171
"0217 Oppegård","Kristelig Folkeparti",623
"0217 Oppegård","Senterpartiet",673
"0217 Oppegård","Sosialistisk Venstreparti",792
"0217 Oppegård","Venstre",430
"0217 Oppegård","Miljøpartiet de Grønne",37
"0217 Oppegård","Pensjonistpartiet",305
"0217 Oppegård","Rød valgallianse",100
"0217 Oppegård","Det Liberale Folkepartiet",10
"0217 Oppegård","Fedrelandspartiet",67
"0217 Oppegård","Naturlovpartiet",21
"0217 Oppegård","Samlingspartiet (Ny Fremtid)",57
"0219 Bærum","Arbeiderpartiet",15345
"0219 Bærum","Fremskrittspartiet",4075
"0219 Bærum","Høyre",24679
"0219 Bærum","Kristelig Folkeparti",1940
"0219 Bærum","Senterpartiet",3132
"0219 Bærum","Sosialistisk Venstreparti",3089
"0219 Bærum","Venstre",2634
"0219 Bærum","Miljøpartiet de Grønne",231
"0219 Bærum","Pensjonistpartiet",641
"0219 Bærum","Rød valgallianse",501
"0219 Bærum","Det Liberale Folkepartiet",50
"0219 Bærum","Fedrelandspartiet",285
"0219 Bærum","Naturlovpartiet",98
"0219 Bærum","Samlingspartiet (Ny Fremtid)",181
"0220 Asker","Arbeiderpartiet",7358
"0220 Asker","Fremskrittspartiet",2044
"0220 Asker","Høyre",10076
"0220 Asker","Kristelig Folkeparti",1041
"0220 Asker","Senterpartiet",1804
"0220 Asker","Sosialistisk Venstreparti",1556
"0220 Asker","Venstre",1189
"0220 Asker","Miljøpartiet de Grønne",72
"0220 Asker","Pensjonistpartiet",190
"0220 Asker","Rød valgallianse",255
"0220 Asker","Det Liberale Folkepartiet",8
"0220 Asker","Fedrelandspartiet",110
"0220 Asker","Naturlovpartiet",30
"0220 Asker","Samlingspartiet (Ny Fremtid)",71
"0221 Aurskog-Høland","Arbeiderpartiet",3418
"0221 Aurskog-Høland","Fremskrittspartiet",403
"0221 Aurskog-Høland","Høyre",634
"0221 Aurskog-Høland","Kristelig Folkeparti",558
"0221 Aurskog-Høland","Senterpartiet",1803
"0221 Aurskog-Høland","Sosialistisk Venstreparti",440
"0221 Aurskog-Høland","Venstre",102
"0221 Aurskog-Høland","Miljøpartiet de Grønne",10
"0221 Aurskog-Høland","Pensjonistpartiet",26
"0221 Aurskog-Høland","Rød valgallianse",15
"0221 Aurskog-Høland","Det Liberale Folkepartiet",1
"0221 Aurskog-Høland","Fedrelandspartiet",22
"0221 Aurskog-Høland","Naturlovpartiet",3
"0221 Aurskog-Høland","Samlingspartiet (Ny Fremtid)",25
"0226 Sørum","Arbeiderpartiet",3002
"0226 Sørum","Fremskrittspartiet",416
"0226 Sørum","Høyre",956
"0226 Sørum","Kristelig Folkeparti",310
"0226 Sørum","Senterpartiet",1311
"0226 Sørum","Sosialistisk Venstreparti",498
"0226 Sørum","Venstre",136
"0226 Sørum","Miljøpartiet de Grønne",10
"0226 Sørum","Pensjonistpartiet",53
"0226 Sørum","Rød valgallianse",39
"0226 Sørum","Det Liberale Folkepartiet",2
"0226 Sørum","Fedrelandspartiet",29
"0226 Sørum","Naturlovpartiet",5
"0226 Sørum","Samlingspartiet (Ny Fremtid)",24
"0227 Fet","Arbeiderpartiet",2403
"0227 Fet","Fremskrittspartiet",425
"0227 Fet","Høyre",668
"0227 Fet","Kristelig Folkeparti",215
"0227 Fet","Senterpartiet",741
"0227 Fet","Sosialistisk Venstreparti",308
"0227 Fet","Venstre",133
"0227 Fet","Miljøpartiet de Grønne",5
"0227 Fet","Pensjonistpartiet",31
"0227 Fet","Rød valgallianse",31
"0227 Fet","Det Liberale Folkepartiet",3
"0227 Fet","Fedrelandspartiet",19
"0227 Fet","Naturlovpartiet",1
"0227 Fet","Samlingspartiet (Ny Fremtid)",22
"0228 Rælingen","Arbeiderpartiet",3693
"0228 Rælingen","Fremskrittspartiet",692
"0228 Rælingen","Høyre",1403
"0228 Rælingen","Kristelig Folkeparti",334
"0228 Rælingen","Senterpartiet",624
"0228 Rælingen","Sosialistisk Venstreparti",592
"0228 Rælingen","Venstre",174
"0228 Rælingen","Miljøpartiet de Grønne",19
"0228 Rælingen","Pensjonistpartiet",74
"0228 Rælingen","Rød valgallianse",61
"0228 Rælingen","Det Liberale Folkepartiet",5
"0228 Rælingen","Fedrelandspartiet",40
"0228 Rælingen","Naturlovpartiet",11
"0228 Rælingen","Samlingspartiet (Ny Fremtid)",23
"0229 Enebakk","Arbeiderpartiet",1769
"0229 Enebakk","Fremskrittspartiet",395
"0229 Enebakk","Høyre",639
"0229 Enebakk","Kristelig Folkeparti",296
"0229 Enebakk","Senterpartiet",780
"0229 Enebakk","Sosialistisk Venstreparti",295
"0229 Enebakk","Venstre",90
"0229 Enebakk","Miljøpartiet de Grønne",10
"0229 Enebakk","Pensjonistpartiet",25
"0229 Enebakk","Rød valgallianse",25
"0229 Enebakk","Det Liberale Folkepartiet",1
"0229 Enebakk","Fedrelandspartiet",23
"0229 Enebakk","Naturlovpartiet",7
"0229 Enebakk","Samlingspartiet (Ny Fremtid)",6
"0230 Lørenskog","Arbeiderpartiet",7362
"0230 Lørenskog","Fremskrittspartiet",1513
"0230 Lørenskog","Høyre",3081
"0230 Lørenskog","Kristelig Folkeparti",674
"0230 Lørenskog","Senterpartiet",1225
"0230 Lørenskog","Sosialistisk Venstreparti",1198
"0230 Lørenskog","Venstre",486
"0230 Lørenskog","Miljøpartiet de Grønne",23
"0230 Lørenskog","Pensjonistpartiet",166
"0230 Lørenskog","Rød valgallianse",127
"0230 Lørenskog","Det Liberale Folkepartiet",7
"0230 Lørenskog","Fedrelandspartiet",103
"0230 Lørenskog","Naturlovpartiet",15
"0230 Lørenskog","Samlingspartiet (Ny Fremtid)",52
"0231 Skedsmo","Arbeiderpartiet",10109
"0231 Skedsmo","Fremskrittspartiet",1614
"0231 Skedsmo","Høyre",3803
"0231 Skedsmo","Kristelig Folkeparti",726
"0231 Skedsmo","Senterpartiet",1693
"0231 Skedsmo","Sosialistisk Venstreparti",1456
"0231 Skedsmo","Venstre",531
"0231 Skedsmo","Miljøpartiet de Grønne",24
"0231 Skedsmo","Pensjonistpartiet",195
"0231 Skedsmo","Rød valgallianse",172
"0231 Skedsmo","Det Liberale Folkepartiet",10
"0231 Skedsmo","Fedrelandspartiet",90
"0231 Skedsmo","Naturlovpartiet",19
"0231 Skedsmo","Samlingspartiet (Ny Fremtid)",88
"0233 Nittedal","Arbeiderpartiet",4259
"0233 Nittedal","Fremskrittspartiet",952
"0233 Nittedal","Høyre",1932
"0233 Nittedal","Kristelig Folkeparti",313
"0233 Nittedal","Senterpartiet",934
"0233 Nittedal","Sosialistisk Venstreparti",643
"0233 Nittedal","Venstre",369
"0233 Nittedal","Miljøpartiet de Grønne",23
"0233 Nittedal","Pensjonistpartiet",69
"0233 Nittedal","Rød valgallianse",78
"0233 Nittedal","Det Liberale Folkepartiet",6
"0233 Nittedal","Fedrelandspartiet",69
"0233 Nittedal","Naturlovpartiet",13
"0233 Nittedal","Samlingspartiet (Ny Fremtid)",53
"0234 Gjerdrum","Arbeiderpartiet",860
"0234 Gjerdrum","Fremskrittspartiet",158
"0234 Gjerdrum","Høyre",389
"0234 Gjerdrum","Kristelig Folkeparti",171
"0234 Gjerdrum","Senterpartiet",445
"0234 Gjerdrum","Sosialistisk Venstreparti",121
"0234 Gjerdrum","Venstre",38
"0234 Gjerdrum","Miljøpartiet de Grønne",6
"0234 Gjerdrum","Pensjonistpartiet",16
"0234 Gjerdrum","Rød valgallianse",16
"0234 Gjerdrum","Fedrelandspartiet",9
"0234 Gjerdrum","Naturlovpartiet",2
"0234 Gjerdrum","Samlingspartiet (Ny Fremtid)",8
"0235 Ullensaker","Arbeiderpartiet",4626
"0235 Ullensaker","Fremskrittspartiet",964
"0235 Ullensaker","Høyre",1837
"0235 Ullensaker","Kristelig Folkeparti",417
"0235 Ullensaker","Senterpartiet",1686
"0235 Ullensaker","Sosialistisk Venstreparti",541
"0235 Ullensaker","Venstre",269
"0235 Ullensaker","Miljøpartiet de Grønne",16
"0235 Ullensaker","Pensjonistpartiet",96
"0235 Ullensaker","Rød valgallianse",55
"0235 Ullensaker","Det Liberale Folkepartiet",7
"0235 Ullensaker","Fedrelandspartiet",60
"0235 Ullensaker","Naturlovpartiet",11
"0235 Ullensaker","Samlingspartiet (Ny Fremtid)",43
"0236 Nes (Ak.)","Arbeiderpartiet",4533
"0236 Nes (Ak.)","Fremskrittspartiet",462
"0236 Nes (Ak.)","Høyre",853
"0236 Nes (Ak.)","Kristelig Folkeparti",435
"0236 Nes (Ak.)","Senterpartiet",1911
"0236 Nes (Ak.)","Sosialistisk Venstreparti",673
"0236 Nes (Ak.)","Venstre",137
"0236 Nes (Ak.)","Miljøpartiet de Grønne",7
"0236 Nes (Ak.)","Pensjonistpartiet",60
"0236 Nes (Ak.)","Rød valgallianse",30
"0236 Nes (Ak.)","Det Liberale Folkepartiet",2
"0236 Nes (Ak.)","Fedrelandspartiet",24
"0236 Nes (Ak.)","Naturlovpartiet",8
"0236 Nes (Ak.)","Samlingspartiet (Ny Fremtid)",23
"0237 Eidsvoll","Arbeiderpartiet",4671
"0237 Eidsvoll","Fremskrittspartiet",660
"0237 Eidsvoll","Høyre",1175
"0237 Eidsvoll","Kristelig Folkeparti",459
"0237 Eidsvoll","Senterpartiet",1525
"0237 Eidsvoll","Sosialistisk Venstreparti",781
"0237 Eidsvoll","Venstre",176
"0237 Eidsvoll","Miljøpartiet de Grønne",9
"0237 Eidsvoll","Pensjonistpartiet",66
"0237 Eidsvoll","Rød valgallianse",33
"0237 Eidsvoll","Det Liberale Folkepartiet",9
"0237 Eidsvoll","Fedrelandspartiet",39
"0237 Eidsvoll","Naturlovpartiet",5
"0237 Eidsvoll","Samlingspartiet (Ny Fremtid)",6
"0238 Nannestad","Arbeiderpartiet",2057
"0238 Nannestad","Fremskrittspartiet",339
"0238 Nannestad","Høyre",467
"0238 Nannestad","Kristelig Folkeparti",252
"0238 Nannestad","Senterpartiet",914
"0238 Nannestad","Sosialistisk Venstreparti",296
"0238 Nannestad","Venstre",162
"0238 Nannestad","Miljøpartiet de Grønne",3
"0238 Nannestad","Pensjonistpartiet",28
"0238 Nannestad","Rød valgallianse",19
